courier_zone_price_id,courier_id courier_zone_id,,from_kg,to_kg,price,status,date_added,date_modify,is_delete
51137,4,40,589,589.99,86729.52,1,,,0
51138,4,40,590,590.99,86876.52,1,,,0
51139,4,40,591,591.99,87023.52,1,,,0
51140,4,40,592,592.99,87170.52,1,,,0
51141,4,40,593,593.99,87317.52,1,,,0
51142,4,40,594,594.99,87464.52,1,,,0
51143,4,40,595,595.99,87611.52,1,,,0
51144,4,40,596,596.99,87758.52,1,,,0
51145,4,40,597,597.99,87905.52,1,,,0
51146,4,40,598,598.99,88052.52,1,,,0
51147,4,40,599,599.99,88199.52,1,,,0
51148,4,40,600,600.99,88346.52,1,,,0
51149,4,40,601,601.99,88493.52,1,,,0
51150,4,40,602,602.99,88640.52,1,,,0
51151,4,40,603,603.99,88787.52,1,,,0
51152,4,40,604,604.99,88934.52,1,,,0
51153,4,40,605,605.99,89081.52,1,,,0
51154,4,40,606,606.99,89228.52,1,,,0
51155,4,40,607,607.99,89375.52,1,,,0
51156,4,40,608,608.99,89522.52,1,,,0
51157,4,40,609,609.99,89669.52,1,,,0
51158,4,40,610,610.99,89816.52,1,,,0
51159,4,40,611,611.99,89963.52,1,,,0
51160,4,40,612,612.99,90110.52,1,,,0
51161,4,40,613,613.99,90257.52,1,,,0
51162,4,40,614,614.99,90404.52,1,,,0
51163,4,40,615,615.99,90551.52,1,,,0
51164,4,40,616,616.99,90698.52,1,,,0
51165,4,40,617,617.99,90845.52,1,,,0
51166,4,40,618,618.99,90992.52,1,,,0
51167,4,40,619,619.99,91139.52,1,,,0
51168,4,40,620,620.99,91286.52,1,,,0
51169,4,40,621,621.99,91433.52,1,,,0
51170,4,40,622,622.99,91580.52,1,,,0
51171,4,40,623,623.99,91727.52,1,,,0
51172,4,40,624,624.99,91874.52,1,,,0
51173,4,40,625,625.99,92021.52,1,,,0
51174,4,40,626,626.99,92168.52,1,,,0
51175,4,40,627,627.99,92315.52,1,,,0
51176,4,40,628,628.99,92462.52,1,,,0
51177,4,40,629,629.99,92609.52,1,,,0
51178,4,40,630,630.99,92756.52,1,,,0
51179,4,40,631,631.99,92903.52,1,,,0
51180,4,40,632,632.99,93050.52,1,,,0
51181,4,40,633,633.99,93197.52,1,,,0
51182,4,40,634,634.99,93344.52,1,,,0
51183,4,40,635,635.99,93491.52,1,,,0
51184,4,40,636,636.99,93638.52,1,,,0
51185,4,40,637,637.99,93785.52,1,,,0
51186,4,40,638,638.99,93932.52,1,,,0
51187,4,40,639,639.99,94079.52,1,,,0
51188,4,40,640,640.99,94226.52,1,,,0
51189,4,40,641,641.99,94373.52,1,,,0
51190,4,40,642,642.99,94520.52,1,,,0
51191,4,40,643,643.99,94667.52,1,,,0
51192,4,40,644,644.99,94814.52,1,,,0
51193,4,40,645,645.99,94961.52,1,,,0
51194,4,40,646,646.99,95108.52,1,,,0
51195,4,40,647,647.99,95255.52,1,,,0
51196,4,40,648,648.99,95402.52,1,,,0
51197,4,40,649,649.99,95549.52,1,,,0
51198,4,40,650,650.99,95696.52,1,,,0
51199,4,40,651,651.99,95843.52,1,,,0
51200,4,40,652,652.99,95990.52,1,,,0
51201,4,40,653,653.99,96137.52,1,,,0
51202,4,40,654,654.99,96284.52,1,,,0
51203,4,40,655,655.99,96431.52,1,,,0
51204,4,40,656,656.99,96578.52,1,,,0
51205,4,40,657,657.99,96725.52,1,,,0
51206,4,40,658,658.99,96872.52,1,,,0
51207,4,40,659,659.99,97019.52,1,,,0
51208,4,40,660,660.99,97166.52,1,,,0
51209,4,40,661,661.99,97313.52,1,,,0
51210,4,40,662,662.99,97460.52,1,,,0
51211,4,40,663,663.99,97607.52,1,,,0
51212,4,40,664,664.99,97754.52,1,,,0
51213,4,40,665,665.99,97901.52,1,,,0
51214,4,40,666,666.99,98048.52,1,,,0
51215,4,40,667,667.99,98195.52,1,,,0
51216,4,40,668,668.99,98342.52,1,,,0
51217,4,40,669,669.99,98489.52,1,,,0
51218,4,40,670,670.99,98636.52,1,,,0
51219,4,40,671,671.99,98783.52,1,,,0
51220,4,40,672,672.99,98930.52,1,,,0
51221,4,40,673,673.99,99077.52,1,,,0
51222,4,40,674,674.99,99224.52,1,,,0
51223,4,40,675,675.99,99371.52,1,,,0
51224,4,40,676,676.99,99518.52,1,,,0
51225,4,40,677,677.99,99665.52,1,,,0
51226,4,40,678,678.99,99812.52,1,,,0
51227,4,40,679,679.99,99959.52,1,,,0
51228,4,40,680,680.99,100106.52,1,,,0
51229,4,40,681,681.99,100253.52,1,,,0
51230,4,40,682,682.99,100400.52,1,,,0
51231,4,40,683,683.99,100547.52,1,,,0
51232,4,40,684,684.99,100694.52,1,,,0
51233,4,40,685,685.99,100841.52,1,,,0
51234,4,40,686,686.99,100988.52,1,,,0
51235,4,40,687,687.99,101135.52,1,,,0
51236,4,40,688,688.99,101282.52,1,,,0
51237,4,40,689,689.99,101429.52,1,,,0
51238,4,40,690,690.99,101576.52,1,,,0
51239,4,40,691,691.99,101723.52,1,,,0
51240,4,40,692,692.99,101870.52,1,,,0
51241,4,40,693,693.99,102017.52,1,,,0
51242,4,40,694,694.99,102164.52,1,,,0
51243,4,40,695,695.99,102311.52,1,,,0
51244,4,40,696,696.99,102458.52,1,,,0
51245,4,40,697,697.99,102605.52,1,,,0
51246,4,40,698,698.99,102752.52,1,,,0
51247,4,40,699,699.99,102899.52,1,,,0
51248,4,40,700,700.99,103046.52,1,,,0
51249,4,40,701,701.99,103193.52,1,,,0
51250,4,40,702,702.99,103340.52,1,,,0
51251,4,40,703,703.99,103487.52,1,,,0
51252,4,40,704,704.99,103634.52,1,,,0
51253,4,40,705,705.99,103781.52,1,,,0
51254,4,40,706,706.99,103928.52,1,,,0
51255,4,40,707,707.99,104075.52,1,,,0
51256,4,40,708,708.99,104222.52,1,,,0
51257,4,40,709,709.99,104369.52,1,,,0
51258,4,40,710,710.99,104516.52,1,,,0
51259,4,40,711,711.99,104663.52,1,,,0
51260,4,40,712,712.99,104810.52,1,,,0
51261,4,40,713,713.99,104957.52,1,,,0
51262,4,40,714,714.99,105104.52,1,,,0
51263,4,40,715,715.99,105251.52,1,,,0
51264,4,40,716,716.99,105398.52,1,,,0
51265,4,40,717,717.99,105545.52,1,,,0
51266,4,40,718,718.99,105692.52,1,,,0
51267,4,40,719,719.99,105839.52,1,,,0
51268,4,40,720,720.99,105986.52,1,,,0
51269,4,40,721,721.99,106133.52,1,,,0
51270,4,40,722,722.99,106280.52,1,,,0
51271,4,40,723,723.99,106427.52,1,,,0
51272,4,40,724,724.99,106574.52,1,,,0
51273,4,40,725,725.99,106721.52,1,,,0
51274,4,40,726,726.99,106868.52,1,,,0
51275,4,40,727,727.99,107015.52,1,,,0
51276,4,40,728,728.99,107162.52,1,,,0
51277,4,40,729,729.99,107309.52,1,,,0
51278,4,40,730,730.99,107456.52,1,,,0
51279,4,40,731,731.99,107603.52,1,,,0
51280,4,40,732,732.99,107750.52,1,,,0
51281,4,40,733,733.99,107897.52,1,,,0
51282,4,40,734,734.99,108044.52,1,,,0
51283,4,40,735,735.99,108191.52,1,,,0
51284,4,40,736,736.99,108338.52,1,,,0
51285,4,40,737,737.99,108485.52,1,,,0
51286,4,40,738,738.99,108632.52,1,,,0
51287,4,40,739,739.99,108779.52,1,,,0
51288,4,40,740,740.99,108926.52,1,,,0
51289,4,40,741,741.99,109073.52,1,,,0
51290,4,40,742,742.99,109220.52,1,,,0
51291,4,40,743,743.99,109367.52,1,,,0
51292,4,40,744,744.99,109514.52,1,,,0
51293,4,40,745,745.99,109661.52,1,,,0
51294,4,40,746,746.99,109808.52,1,,,0
51295,4,40,747,747.99,109955.52,1,,,0
51296,4,40,748,748.99,110102.52,1,,,0
51297,4,40,749,749.99,110249.52,1,,,0
51298,4,40,750,750.99,110396.52,1,,,0
51299,4,40,751,751.99,110543.52,1,,,0
51300,4,40,752,752.99,110690.52,1,,,0
51301,4,40,753,753.99,110837.52,1,,,0
51302,4,40,754,754.99,110984.52,1,,,0
51303,4,40,755,755.99,111131.52,1,,,0
51304,4,40,756,756.99,111278.52,1,,,0
51305,4,40,757,757.99,111425.52,1,,,0
51306,4,40,758,758.99,111572.52,1,,,0
51307,4,40,759,759.99,111719.52,1,,,0
51308,4,40,760,760.99,111866.52,1,,,0
51309,4,40,761,761.99,112013.52,1,,,0
51310,4,40,762,762.99,112160.52,1,,,0
51311,4,40,763,763.99,112307.52,1,,,0
51312,4,40,764,764.99,112454.52,1,,,0
51313,4,40,765,765.99,112601.52,1,,,0
51314,4,40,766,766.99,112748.52,1,,,0
51315,4,40,767,767.99,112895.52,1,,,0
51316,4,40,768,768.99,113042.52,1,,,0
51317,4,40,769,769.99,113189.52,1,,,0
51318,4,40,770,770.99,113336.52,1,,,0
51319,4,40,771,771.99,113483.52,1,,,0
51320,4,40,772,772.99,113630.52,1,,,0
51321,4,40,773,773.99,113777.52,1,,,0
51322,4,40,774,774.99,113924.52,1,,,0
51323,4,40,775,775.99,114071.52,1,,,0
51324,4,40,776,776.99,114218.52,1,,,0
51325,4,40,777,777.99,114365.52,1,,,0
51326,4,40,778,778.99,114512.52,1,,,0
51327,4,40,779,779.99,114659.52,1,,,0
51328,4,40,780,780.99,114806.52,1,,,0
51329,4,40,781,781.99,114953.52,1,,,0
51330,4,40,782,782.99,115100.52,1,,,0
51331,4,40,783,783.99,115247.52,1,,,0
51332,4,40,784,784.99,115394.52,1,,,0
51333,4,40,785,785.99,115541.52,1,,,0
51334,4,40,786,786.99,115688.52,1,,,0
51335,4,40,787,787.99,115835.52,1,,,0
51336,4,40,788,788.99,115982.52,1,,,0
51337,4,40,789,789.99,116129.52,1,,,0
51338,4,40,790,790.99,116276.52,1,,,0
51339,4,40,791,791.99,116423.52,1,,,0
51340,4,40,792,792.99,116570.52,1,,,0
51341,4,40,793,793.99,116717.52,1,,,0
51342,4,40,794,794.99,116864.52,1,,,0
51343,4,40,795,795.99,117011.52,1,,,0
51344,4,40,796,796.99,117158.52,1,,,0
51345,4,40,797,797.99,117305.52,1,,,0
51346,4,40,798,798.99,117452.52,1,,,0
51347,4,40,799,799.99,117599.52,1,,,0
51348,4,40,800,800.99,117746.52,1,,,0
51349,4,40,801,801.99,117893.52,1,,,0
51350,4,40,802,802.99,118040.52,1,,,0
51351,4,40,803,803.99,118187.52,1,,,0
51352,4,40,804,804.99,118334.52,1,,,0
51353,4,40,805,805.99,118481.52,1,,,0
51354,4,40,806,806.99,118628.52,1,,,0
51355,4,40,807,807.99,118775.52,1,,,0
51356,4,40,808,808.99,118922.52,1,,,0
51357,4,40,809,809.99,119069.52,1,,,0
51358,4,40,810,810.99,119216.52,1,,,0
51359,4,40,811,811.99,119363.52,1,,,0
51360,4,40,812,812.99,119510.52,1,,,0
51361,4,40,813,813.99,119657.52,1,,,0
51362,4,40,814,814.99,119804.52,1,,,0
51363,4,40,815,815.99,119951.52,1,,,0
51364,4,40,816,816.99,120098.52,1,,,0
51365,4,40,817,817.99,120245.52,1,,,0
51366,4,40,818,818.99,120392.52,1,,,0
51367,4,40,819,819.99,120539.52,1,,,0
51368,4,40,820,820.99,120686.52,1,,,0
51369,4,40,821,821.99,120833.52,1,,,0
51370,4,40,822,822.99,120980.52,1,,,0
51371,4,40,823,823.99,121127.52,1,,,0
51372,4,40,824,824.99,121274.52,1,,,0
51373,4,40,825,825.99,121421.52,1,,,0
51374,4,40,826,826.99,121568.52,1,,,0
51375,4,40,827,827.99,121715.52,1,,,0
51376,4,40,828,828.99,121862.52,1,,,0
51377,4,40,829,829.99,122009.52,1,,,0
51378,4,40,830,830.99,122156.52,1,,,0
51379,4,40,831,831.99,122303.52,1,,,0
51380,4,40,832,832.99,122450.52,1,,,0
51381,4,40,833,833.99,122597.52,1,,,0
51382,4,40,834,834.99,122744.52,1,,,0
51383,4,40,835,835.99,122891.52,1,,,0
51384,4,40,836,836.99,123038.52,1,,,0
51385,4,40,837,837.99,123185.52,1,,,0
51386,4,40,838,838.99,123332.52,1,,,0
51387,4,40,839,839.99,123479.52,1,,,0
51388,4,40,840,840.99,123626.52,1,,,0
51389,4,40,841,841.99,123773.52,1,,,0
51390,4,40,842,842.99,123920.52,1,,,0
51391,4,40,843,843.99,124067.52,1,,,0
51392,4,40,844,844.99,124214.52,1,,,0
51393,4,40,845,845.99,124361.52,1,,,0
51394,4,40,846,846.99,124508.52,1,,,0
51395,4,40,847,847.99,124655.52,1,,,0
51396,4,40,848,848.99,124802.52,1,,,0
51397,4,40,849,849.99,124949.52,1,,,0
51398,4,40,850,850.99,125096.52,1,,,0
51399,4,40,851,851.99,125243.52,1,,,0
51400,4,40,852,852.99,125390.52,1,,,0
51401,4,40,853,853.99,125537.52,1,,,0
51402,4,40,854,854.99,125684.52,1,,,0
51403,4,40,855,855.99,125831.52,1,,,0
51404,4,40,856,856.99,125978.52,1,,,0
51405,4,40,857,857.99,126125.52,1,,,0
51406,4,40,858,858.99,126272.52,1,,,0
51407,4,40,859,859.99,126419.52,1,,,0
51408,4,40,860,860.99,126566.52,1,,,0
51409,4,40,861,861.99,126713.52,1,,,0
51410,4,40,862,862.99,126860.52,1,,,0
51411,4,40,863,863.99,127007.52,1,,,0
51412,4,40,864,864.99,127154.52,1,,,0
51413,4,40,865,865.99,127301.52,1,,,0
51414,4,40,866,866.99,127448.52,1,,,0
51415,4,40,867,867.99,127595.52,1,,,0
51416,4,40,868,868.99,127742.52,1,,,0
51417,4,40,869,869.99,127889.52,1,,,0
51418,4,40,870,870.99,128036.52,1,,,0
51419,4,40,871,871.99,128183.52,1,,,0
51420,4,40,872,872.99,128330.52,1,,,0
51421,4,40,873,873.99,128477.52,1,,,0
51422,4,40,874,874.99,128624.52,1,,,0
51423,4,40,875,875.99,128771.52,1,,,0
51424,4,40,876,876.99,128918.52,1,,,0
51425,4,40,877,877.99,129065.52,1,,,0
51426,4,40,878,878.99,129212.52,1,,,0
51427,4,40,879,879.99,129359.52,1,,,0
51428,4,40,880,880.99,129506.52,1,,,0
51429,4,40,881,881.99,129653.52,1,,,0
51430,4,40,882,882.99,129800.52,1,,,0
51431,4,40,883,883.99,129947.52,1,,,0
51432,4,40,884,884.99,130094.52,1,,,0
51433,4,40,885,885.99,130241.52,1,,,0
51434,4,40,886,886.99,130388.52,1,,,0
51435,4,40,887,887.99,130535.52,1,,,0
51436,4,40,888,888.99,130682.52,1,,,0
51437,4,40,889,889.99,130829.52,1,,,0
51438,4,40,890,890.99,130976.52,1,,,0
51439,4,40,891,891.99,131123.52,1,,,0
51440,4,40,892,892.99,131270.52,1,,,0
51441,4,40,893,893.99,131417.52,1,,,0
51442,4,40,894,894.99,131564.52,1,,,0
51443,4,40,895,895.99,131711.52,1,,,0
51444,4,40,896,896.99,131858.52,1,,,0
51445,4,40,897,897.99,132005.52,1,,,0
51446,4,40,898,898.99,132152.52,1,,,0
51447,4,40,899,899.99,132299.52,1,,,0
51448,4,40,900,900.99,132446.52,1,,,0
51449,4,40,901,901.99,132593.52,1,,,0
51450,4,40,902,902.99,132740.52,1,,,0
51451,4,40,903,903.99,132887.52,1,,,0
51452,4,40,904,904.99,133034.52,1,,,0
51453,4,40,905,905.99,133181.52,1,,,0
51454,4,40,906,906.99,133328.52,1,,,0
51455,4,40,907,907.99,133475.52,1,,,0
51456,4,40,908,908.99,133622.52,1,,,0
51457,4,40,909,909.99,133769.52,1,,,0
51458,4,40,910,910.99,133916.52,1,,,0
51459,4,40,911,911.99,134063.52,1,,,0
51460,4,40,912,912.99,134210.52,1,,,0
51461,4,40,913,913.99,134357.52,1,,,0
51462,4,40,914,914.99,134504.52,1,,,0
51463,4,40,915,915.99,134651.52,1,,,0
51464,4,40,916,916.99,134798.52,1,,,0
51465,4,40,917,917.99,134945.52,1,,,0
51466,4,40,918,918.99,135092.52,1,,,0
51467,4,40,919,919.99,135239.52,1,,,0
51468,4,40,920,920.99,135386.52,1,,,0
51469,4,40,921,921.99,135533.52,1,,,0
51470,4,40,922,922.99,135680.52,1,,,0
51471,4,40,923,923.99,135827.52,1,,,0
51472,4,40,924,924.99,135974.52,1,,,0
51473,4,40,925,925.99,136121.52,1,,,0
51474,4,40,926,926.99,136268.52,1,,,0
51475,4,40,927,927.99,136415.52,1,,,0
51476,4,40,928,928.99,136562.52,1,,,0
51477,4,40,929,929.99,136709.52,1,,,0
51478,4,40,930,930.99,136856.52,1,,,0
51479,4,40,931,931.99,137003.52,1,,,0
51480,4,40,932,932.99,137150.52,1,,,0
51481,4,40,933,933.99,137297.52,1,,,0
51482,4,40,934,934.99,137444.52,1,,,0
51483,4,40,935,935.99,137591.52,1,,,0
51484,4,40,936,936.99,137738.52,1,,,0
51485,4,40,937,937.99,137885.52,1,,,0
51486,4,40,938,938.99,138032.52,1,,,0
51487,4,40,939,939.99,138179.52,1,,,0
51488,4,40,940,940.99,138326.52,1,,,0
51489,4,40,941,941.99,138473.52,1,,,0
51490,4,40,942,942.99,138620.52,1,,,0
51491,4,40,943,943.99,138767.52,1,,,0
51492,4,40,944,944.99,138914.52,1,,,0
51493,4,40,945,945.99,139061.52,1,,,0
51494,4,40,946,946.99,139208.52,1,,,0
51495,4,40,947,947.99,139355.52,1,,,0
51496,4,40,948,948.99,139502.52,1,,,0
51497,4,40,949,949.99,139649.52,1,,,0
51498,4,40,950,950.99,139796.52,1,,,0
51499,4,40,951,951.99,139943.52,1,,,0
51500,4,40,952,952.99,140090.52,1,,,0
51501,4,40,953,953.99,140237.52,1,,,0
51502,4,40,954,954.99,140384.52,1,,,0
51503,4,40,955,955.99,140531.52,1,,,0
51504,4,40,956,956.99,140678.52,1,,,0
51505,4,40,957,957.99,140825.52,1,,,0
51506,4,40,958,958.99,140972.52,1,,,0
51507,4,40,959,959.99,141119.52,1,,,0
51508,4,40,960,960.99,141266.52,1,,,0
51509,4,40,961,961.99,141413.52,1,,,0
51510,4,40,962,962.99,141560.52,1,,,0
51511,4,40,963,963.99,141707.52,1,,,0
51512,4,40,964,964.99,141854.52,1,,,0
51513,4,40,965,965.99,142001.52,1,,,0
51514,4,40,966,966.99,142148.52,1,,,0
51515,4,40,967,967.99,142295.52,1,,,0
51516,4,40,968,968.99,142442.52,1,,,0
51517,4,40,969,969.99,142589.52,1,,,0
51518,4,40,970,970.99,142736.52,1,,,0
51519,4,40,971,971.99,142883.52,1,,,0
51520,4,40,972,972.99,143030.52,1,,,0
51521,4,40,973,973.99,143177.52,1,,,0
51522,4,40,974,974.99,143324.52,1,,,0
51523,4,40,975,975.99,143471.52,1,,,0
51524,4,40,976,976.99,143618.52,1,,,0
51525,4,40,977,977.99,143765.52,1,,,0
51526,4,40,978,978.99,143912.52,1,,,0
51527,4,40,979,979.99,144059.52,1,,,0
51528,4,40,980,980.99,144206.52,1,,,0
51529,4,40,981,981.99,144353.52,1,,,0
51530,4,40,982,982.99,144500.52,1,,,0
51531,4,40,983,983.99,144647.52,1,,,0
51532,4,40,984,984.99,144794.52,1,,,0
51533,4,40,985,985.99,144941.52,1,,,0
51534,4,40,986,986.99,145088.52,1,,,0
51535,4,40,987,987.99,145235.52,1,,,0
51536,4,40,988,988.99,145382.52,1,,,0
51537,4,40,989,989.99,145529.52,1,,,0
51538,4,40,990,990.99,145676.52,1,,,0
51539,4,40,991,991.99,145823.52,1,,,0
51540,4,40,992,992.99,145970.52,1,,,0
51541,4,40,993,993.99,146117.52,1,,,0
51542,4,40,994,994.99,146264.52,1,,,0
51543,4,40,995,995.99,146411.52,1,,,0
51544,4,40,996,996.99,146558.52,1,,,0
51545,4,40,997,997.99,146705.52,1,,,0
51546,4,40,998,998.99,146852.52,1,,,0
51547,4,40,999,999.99,146999.52,1,,,0
51548,4,40,1000,11000.99,1617146.52,1,,,0
