courier_zone_price_id,courier_id courier_zone_id,,from_kg,to_kg,price,status,date_added,date_modify,is_delete
53118,4,42,588,588.99,117504.495,1,,,0
53119,4,42,589,589.99,117703.995,1,,,0
53120,4,42,590,590.99,117903.495,1,,,0
53121,4,42,591,591.99,118102.995,1,,,0
53122,4,42,592,592.99,118302.495,1,,,0
53123,4,42,593,593.99,118501.995,1,,,0
53124,4,42,594,594.99,118701.495,1,,,0
53125,4,42,595,595.99,118900.995,1,,,0
53126,4,42,596,596.99,119100.495,1,,,0
53127,4,42,597,597.99,119299.995,1,,,0
53128,4,42,598,598.99,119499.495,1,,,0
53129,4,42,599,599.99,119698.995,1,,,0
53130,4,42,600,600.99,119898.495,1,,,0
53131,4,42,601,601.99,120097.995,1,,,0
53132,4,42,602,602.99,120297.495,1,,,0
53133,4,42,603,603.99,120496.995,1,,,0
53134,4,42,604,604.99,120696.495,1,,,0
53135,4,42,605,605.99,120895.995,1,,,0
53136,4,42,606,606.99,121095.495,1,,,0
53137,4,42,607,607.99,121294.995,1,,,0
53138,4,42,608,608.99,121494.495,1,,,0
53139,4,42,609,609.99,121693.995,1,,,0
53140,4,42,610,610.99,121893.495,1,,,0
53141,4,42,611,611.99,122092.995,1,,,0
53142,4,42,612,612.99,122292.495,1,,,0
53143,4,42,613,613.99,122491.995,1,,,0
53144,4,42,614,614.99,122691.495,1,,,0
53145,4,42,615,615.99,122890.995,1,,,0
53146,4,42,616,616.99,123090.495,1,,,0
53147,4,42,617,617.99,123289.995,1,,,0
53148,4,42,618,618.99,123489.495,1,,,0
53149,4,42,619,619.99,123688.995,1,,,0
53150,4,42,620,620.99,123888.495,1,,,0
53151,4,42,621,621.99,124087.995,1,,,0
53152,4,42,622,622.99,124287.495,1,,,0
53153,4,42,623,623.99,124486.995,1,,,0
53154,4,42,624,624.99,124686.495,1,,,0
53155,4,42,625,625.99,124885.995,1,,,0
53156,4,42,626,626.99,125085.495,1,,,0
53157,4,42,627,627.99,125284.995,1,,,0
53158,4,42,628,628.99,125484.495,1,,,0
53159,4,42,629,629.99,125683.995,1,,,0
53160,4,42,630,630.99,125883.495,1,,,0
53161,4,42,631,631.99,126082.995,1,,,0
53162,4,42,632,632.99,126282.495,1,,,0
53163,4,42,633,633.99,126481.995,1,,,0
53164,4,42,634,634.99,126681.495,1,,,0
53165,4,42,635,635.99,126880.995,1,,,0
53166,4,42,636,636.99,127080.495,1,,,0
53167,4,42,637,637.99,127279.995,1,,,0
53168,4,42,638,638.99,127479.495,1,,,0
53169,4,42,639,639.99,127678.995,1,,,0
53170,4,42,640,640.99,127878.495,1,,,0
53171,4,42,641,641.99,128077.995,1,,,0
53172,4,42,642,642.99,128277.495,1,,,0
53173,4,42,643,643.99,128476.995,1,,,0
53174,4,42,644,644.99,128676.495,1,,,0
53175,4,42,645,645.99,128875.995,1,,,0
53176,4,42,646,646.99,129075.495,1,,,0
53177,4,42,647,647.99,129274.995,1,,,0
53178,4,42,648,648.99,129474.495,1,,,0
53179,4,42,649,649.99,129673.995,1,,,0
53180,4,42,650,650.99,129873.495,1,,,0
53181,4,42,651,651.99,130072.995,1,,,0
53182,4,42,652,652.99,130272.495,1,,,0
53183,4,42,653,653.99,130471.995,1,,,0
53184,4,42,654,654.99,130671.495,1,,,0
53185,4,42,655,655.99,130870.995,1,,,0
53186,4,42,656,656.99,131070.495,1,,,0
53187,4,42,657,657.99,131269.995,1,,,0
53188,4,42,658,658.99,131469.495,1,,,0
53189,4,42,659,659.99,131668.995,1,,,0
53190,4,42,660,660.99,131868.495,1,,,0
53191,4,42,661,661.99,132067.995,1,,,0
53192,4,42,662,662.99,132267.495,1,,,0
53193,4,42,663,663.99,132466.995,1,,,0
53194,4,42,664,664.99,132666.495,1,,,0
53195,4,42,665,665.99,132865.995,1,,,0
53196,4,42,666,666.99,133065.495,1,,,0
53197,4,42,667,667.99,133264.995,1,,,0
53198,4,42,668,668.99,133464.495,1,,,0
53199,4,42,669,669.99,133663.995,1,,,0
53200,4,42,670,670.99,133863.495,1,,,0
53201,4,42,671,671.99,134062.995,1,,,0
53202,4,42,672,672.99,134262.495,1,,,0
53203,4,42,673,673.99,134461.995,1,,,0
53204,4,42,674,674.99,134661.495,1,,,0
53205,4,42,675,675.99,134860.995,1,,,0
53206,4,42,676,676.99,135060.495,1,,,0
53207,4,42,677,677.99,135259.995,1,,,0
53208,4,42,678,678.99,135459.495,1,,,0
53209,4,42,679,679.99,135658.995,1,,,0
53210,4,42,680,680.99,135858.495,1,,,0
53211,4,42,681,681.99,136057.995,1,,,0
53212,4,42,682,682.99,136257.495,1,,,0
53213,4,42,683,683.99,136456.995,1,,,0
53214,4,42,684,684.99,136656.495,1,,,0
53215,4,42,685,685.99,136855.995,1,,,0
53216,4,42,686,686.99,137055.495,1,,,0
53217,4,42,687,687.99,137254.995,1,,,0
53218,4,42,688,688.99,137454.495,1,,,0
53219,4,42,689,689.99,137653.995,1,,,0
53220,4,42,690,690.99,137853.495,1,,,0
53221,4,42,691,691.99,138052.995,1,,,0
53222,4,42,692,692.99,138252.495,1,,,0
53223,4,42,693,693.99,138451.995,1,,,0
53224,4,42,694,694.99,138651.495,1,,,0
53225,4,42,695,695.99,138850.995,1,,,0
53226,4,42,696,696.99,139050.495,1,,,0
53227,4,42,697,697.99,139249.995,1,,,0
53228,4,42,698,698.99,139449.495,1,,,0
53229,4,42,699,699.99,139648.995,1,,,0
53230,4,42,700,700.99,139848.495,1,,,0
53231,4,42,701,701.99,140047.995,1,,,0
53232,4,42,702,702.99,140247.495,1,,,0
53233,4,42,703,703.99,140446.995,1,,,0
53234,4,42,704,704.99,140646.495,1,,,0
53235,4,42,705,705.99,140845.995,1,,,0
53236,4,42,706,706.99,141045.495,1,,,0
53237,4,42,707,707.99,141244.995,1,,,0
53238,4,42,708,708.99,141444.495,1,,,0
53239,4,42,709,709.99,141643.995,1,,,0
53240,4,42,710,710.99,141843.495,1,,,0
53241,4,42,711,711.99,142042.995,1,,,0
53242,4,42,712,712.99,142242.495,1,,,0
53243,4,42,713,713.99,142441.995,1,,,0
53244,4,42,714,714.99,142641.495,1,,,0
53245,4,42,715,715.99,142840.995,1,,,0
53246,4,42,716,716.99,143040.495,1,,,0
53247,4,42,717,717.99,143239.995,1,,,0
53248,4,42,718,718.99,143439.495,1,,,0
53249,4,42,719,719.99,143638.995,1,,,0
53250,4,42,720,720.99,143838.495,1,,,0
53251,4,42,721,721.99,144037.995,1,,,0
53252,4,42,722,722.99,144237.495,1,,,0
53253,4,42,723,723.99,144436.995,1,,,0
53254,4,42,724,724.99,144636.495,1,,,0
53255,4,42,725,725.99,144835.995,1,,,0
53256,4,42,726,726.99,145035.495,1,,,0
53257,4,42,727,727.99,145234.995,1,,,0
53258,4,42,728,728.99,145434.495,1,,,0
53259,4,42,729,729.99,145633.995,1,,,0
53260,4,42,730,730.99,145833.495,1,,,0
53261,4,42,731,731.99,146032.995,1,,,0
53262,4,42,732,732.99,146232.495,1,,,0
53263,4,42,733,733.99,146431.995,1,,,0
53264,4,42,734,734.99,146631.495,1,,,0
53265,4,42,735,735.99,146830.995,1,,,0
53266,4,42,736,736.99,147030.495,1,,,0
53267,4,42,737,737.99,147229.995,1,,,0
53268,4,42,738,738.99,147429.495,1,,,0
53269,4,42,739,739.99,147628.995,1,,,0
53270,4,42,740,740.99,147828.495,1,,,0
53271,4,42,741,741.99,148027.995,1,,,0
53272,4,42,742,742.99,148227.495,1,,,0
53273,4,42,743,743.99,148426.995,1,,,0
53274,4,42,744,744.99,148626.495,1,,,0
53275,4,42,745,745.99,148825.995,1,,,0
53276,4,42,746,746.99,149025.495,1,,,0
53277,4,42,747,747.99,149224.995,1,,,0
53278,4,42,748,748.99,149424.495,1,,,0
53279,4,42,749,749.99,149623.995,1,,,0
53280,4,42,750,750.99,149823.495,1,,,0
53281,4,42,751,751.99,150022.995,1,,,0
53282,4,42,752,752.99,150222.495,1,,,0
53283,4,42,753,753.99,150421.995,1,,,0
53284,4,42,754,754.99,150621.495,1,,,0
53285,4,42,755,755.99,150820.995,1,,,0
53286,4,42,756,756.99,151020.495,1,,,0
53287,4,42,757,757.99,151219.995,1,,,0
53288,4,42,758,758.99,151419.495,1,,,0
53289,4,42,759,759.99,151618.995,1,,,0
53290,4,42,760,760.99,151818.495,1,,,0
53291,4,42,761,761.99,152017.995,1,,,0
53292,4,42,762,762.99,152217.495,1,,,0
53293,4,42,763,763.99,152416.995,1,,,0
53294,4,42,764,764.99,152616.495,1,,,0
53295,4,42,765,765.99,152815.995,1,,,0
53296,4,42,766,766.99,153015.495,1,,,0
53297,4,42,767,767.99,153214.995,1,,,0
53298,4,42,768,768.99,153414.495,1,,,0
53299,4,42,769,769.99,153613.995,1,,,0
53300,4,42,770,770.99,153813.495,1,,,0
53301,4,42,771,771.99,154012.995,1,,,0
53302,4,42,772,772.99,154212.495,1,,,0
53303,4,42,773,773.99,154411.995,1,,,0
53304,4,42,774,774.99,154611.495,1,,,0
53305,4,42,775,775.99,154810.995,1,,,0
53306,4,42,776,776.99,155010.495,1,,,0
53307,4,42,777,777.99,155209.995,1,,,0
53308,4,42,778,778.99,155409.495,1,,,0
53309,4,42,779,779.99,155608.995,1,,,0
53310,4,42,780,780.99,155808.495,1,,,0
53311,4,42,781,781.99,156007.995,1,,,0
53312,4,42,782,782.99,156207.495,1,,,0
53313,4,42,783,783.99,156406.995,1,,,0
53314,4,42,784,784.99,156606.495,1,,,0
53315,4,42,785,785.99,156805.995,1,,,0
53316,4,42,786,786.99,157005.495,1,,,0
53317,4,42,787,787.99,157204.995,1,,,0
53318,4,42,788,788.99,157404.495,1,,,0
53319,4,42,789,789.99,157603.995,1,,,0
53320,4,42,790,790.99,157803.495,1,,,0
53321,4,42,791,791.99,158002.995,1,,,0
53322,4,42,792,792.99,158202.495,1,,,0
53323,4,42,793,793.99,158401.995,1,,,0
53324,4,42,794,794.99,158601.495,1,,,0
53325,4,42,795,795.99,158800.995,1,,,0
53326,4,42,796,796.99,159000.495,1,,,0
53327,4,42,797,797.99,159199.995,1,,,0
53328,4,42,798,798.99,159399.495,1,,,0
53329,4,42,799,799.99,159598.995,1,,,0
53330,4,42,800,800.99,159798.495,1,,,0
53331,4,42,801,801.99,159997.995,1,,,0
53332,4,42,802,802.99,160197.495,1,,,0
53333,4,42,803,803.99,160396.995,1,,,0
53334,4,42,804,804.99,160596.495,1,,,0
53335,4,42,805,805.99,160795.995,1,,,0
53336,4,42,806,806.99,160995.495,1,,,0
53337,4,42,807,807.99,161194.995,1,,,0
53338,4,42,808,808.99,161394.495,1,,,0
53339,4,42,809,809.99,161593.995,1,,,0
53340,4,42,810,810.99,161793.495,1,,,0
53341,4,42,811,811.99,161992.995,1,,,0
53342,4,42,812,812.99,162192.495,1,,,0
53343,4,42,813,813.99,162391.995,1,,,0
53344,4,42,814,814.99,162591.495,1,,,0
53345,4,42,815,815.99,162790.995,1,,,0
53346,4,42,816,816.99,162990.495,1,,,0
53347,4,42,817,817.99,163189.995,1,,,0
53348,4,42,818,818.99,163389.495,1,,,0
53349,4,42,819,819.99,163588.995,1,,,0
53350,4,42,820,820.99,163788.495,1,,,0
53351,4,42,821,821.99,163987.995,1,,,0
53352,4,42,822,822.99,164187.495,1,,,0
53353,4,42,823,823.99,164386.995,1,,,0
53354,4,42,824,824.99,164586.495,1,,,0
53355,4,42,825,825.99,164785.995,1,,,0
53356,4,42,826,826.99,164985.495,1,,,0
53357,4,42,827,827.99,165184.995,1,,,0
53358,4,42,828,828.99,165384.495,1,,,0
53359,4,42,829,829.99,165583.995,1,,,0
53360,4,42,830,830.99,165783.495,1,,,0
53361,4,42,831,831.99,165982.995,1,,,0
53362,4,42,832,832.99,166182.495,1,,,0
53363,4,42,833,833.99,166381.995,1,,,0
53364,4,42,834,834.99,166581.495,1,,,0
53365,4,42,835,835.99,166780.995,1,,,0
53366,4,42,836,836.99,166980.495,1,,,0
53367,4,42,837,837.99,167179.995,1,,,0
53368,4,42,838,838.99,167379.495,1,,,0
53369,4,42,839,839.99,167578.995,1,,,0
53370,4,42,840,840.99,167778.495,1,,,0
53371,4,42,841,841.99,167977.995,1,,,0
53372,4,42,842,842.99,168177.495,1,,,0
53373,4,42,843,843.99,168376.995,1,,,0
53374,4,42,844,844.99,168576.495,1,,,0
53375,4,42,845,845.99,168775.995,1,,,0
53376,4,42,846,846.99,168975.495,1,,,0
53377,4,42,847,847.99,169174.995,1,,,0
53378,4,42,848,848.99,169374.495,1,,,0
53379,4,42,849,849.99,169573.995,1,,,0
53380,4,42,850,850.99,169773.495,1,,,0
53381,4,42,851,851.99,169972.995,1,,,0
53382,4,42,852,852.99,170172.495,1,,,0
53383,4,42,853,853.99,170371.995,1,,,0
53384,4,42,854,854.99,170571.495,1,,,0
53385,4,42,855,855.99,170770.995,1,,,0
53386,4,42,856,856.99,170970.495,1,,,0
53387,4,42,857,857.99,171169.995,1,,,0
53388,4,42,858,858.99,171369.495,1,,,0
53389,4,42,859,859.99,171568.995,1,,,0
53390,4,42,860,860.99,171768.495,1,,,0
53391,4,42,861,861.99,171967.995,1,,,0
53392,4,42,862,862.99,172167.495,1,,,0
53393,4,42,863,863.99,172366.995,1,,,0
53394,4,42,864,864.99,172566.495,1,,,0
53395,4,42,865,865.99,172765.995,1,,,0
53396,4,42,866,866.99,172965.495,1,,,0
53397,4,42,867,867.99,173164.995,1,,,0
53398,4,42,868,868.99,173364.495,1,,,0
53399,4,42,869,869.99,173563.995,1,,,0
53400,4,42,870,870.99,173763.495,1,,,0
53401,4,42,871,871.99,173962.995,1,,,0
53402,4,42,872,872.99,174162.495,1,,,0
53403,4,42,873,873.99,174361.995,1,,,0
53404,4,42,874,874.99,174561.495,1,,,0
53405,4,42,875,875.99,174760.995,1,,,0
53406,4,42,876,876.99,174960.495,1,,,0
53407,4,42,877,877.99,175159.995,1,,,0
53408,4,42,878,878.99,175359.495,1,,,0
53409,4,42,879,879.99,175558.995,1,,,0
53410,4,42,880,880.99,175758.495,1,,,0
53411,4,42,881,881.99,175957.995,1,,,0
53412,4,42,882,882.99,176157.495,1,,,0
53413,4,42,883,883.99,176356.995,1,,,0
53414,4,42,884,884.99,176556.495,1,,,0
53415,4,42,885,885.99,176755.995,1,,,0
53416,4,42,886,886.99,176955.495,1,,,0
53417,4,42,887,887.99,177154.995,1,,,0
53418,4,42,888,888.99,177354.495,1,,,0
53419,4,42,889,889.99,177553.995,1,,,0
53420,4,42,890,890.99,177753.495,1,,,0
53421,4,42,891,891.99,177952.995,1,,,0
53422,4,42,892,892.99,178152.495,1,,,0
53423,4,42,893,893.99,178351.995,1,,,0
53424,4,42,894,894.99,178551.495,1,,,0
53425,4,42,895,895.99,178750.995,1,,,0
53426,4,42,896,896.99,178950.495,1,,,0
53427,4,42,897,897.99,179149.995,1,,,0
53428,4,42,898,898.99,179349.495,1,,,0
53429,4,42,899,899.99,179548.995,1,,,0
53430,4,42,900,900.99,179748.495,1,,,0
53431,4,42,901,901.99,179947.995,1,,,0
53432,4,42,902,902.99,180147.495,1,,,0
53433,4,42,903,903.99,180346.995,1,,,0
53434,4,42,904,904.99,180546.495,1,,,0
53435,4,42,905,905.99,180745.995,1,,,0
53436,4,42,906,906.99,180945.495,1,,,0
53437,4,42,907,907.99,181144.995,1,,,0
53438,4,42,908,908.99,181344.495,1,,,0
53439,4,42,909,909.99,181543.995,1,,,0
53440,4,42,910,910.99,181743.495,1,,,0
53441,4,42,911,911.99,181942.995,1,,,0
53442,4,42,912,912.99,182142.495,1,,,0
53443,4,42,913,913.99,182341.995,1,,,0
53444,4,42,914,914.99,182541.495,1,,,0
53445,4,42,915,915.99,182740.995,1,,,0
53446,4,42,916,916.99,182940.495,1,,,0
53447,4,42,917,917.99,183139.995,1,,,0
53448,4,42,918,918.99,183339.495,1,,,0
53449,4,42,919,919.99,183538.995,1,,,0
53450,4,42,920,920.99,183738.495,1,,,0
53451,4,42,921,921.99,183937.995,1,,,0
53452,4,42,922,922.99,184137.495,1,,,0
53453,4,42,923,923.99,184336.995,1,,,0
53454,4,42,924,924.99,184536.495,1,,,0
53455,4,42,925,925.99,184735.995,1,,,0
53456,4,42,926,926.99,184935.495,1,,,0
53457,4,42,927,927.99,185134.995,1,,,0
53458,4,42,928,928.99,185334.495,1,,,0
53459,4,42,929,929.99,185533.995,1,,,0
53460,4,42,930,930.99,185733.495,1,,,0
53461,4,42,931,931.99,185932.995,1,,,0
53462,4,42,932,932.99,186132.495,1,,,0
53463,4,42,933,933.99,186331.995,1,,,0
53464,4,42,934,934.99,186531.495,1,,,0
53465,4,42,935,935.99,186730.995,1,,,0
53466,4,42,936,936.99,186930.495,1,,,0
53467,4,42,937,937.99,187129.995,1,,,0
53468,4,42,938,938.99,187329.495,1,,,0
53469,4,42,939,939.99,187528.995,1,,,0
53470,4,42,940,940.99,187728.495,1,,,0
53471,4,42,941,941.99,187927.995,1,,,0
53472,4,42,942,942.99,188127.495,1,,,0
53473,4,42,943,943.99,188326.995,1,,,0
53474,4,42,944,944.99,188526.495,1,,,0
53475,4,42,945,945.99,188725.995,1,,,0
53476,4,42,946,946.99,188925.495,1,,,0
53477,4,42,947,947.99,189124.995,1,,,0
53478,4,42,948,948.99,189324.495,1,,,0
53479,4,42,949,949.99,189523.995,1,,,0
53480,4,42,950,950.99,189723.495,1,,,0
53481,4,42,951,951.99,189922.995,1,,,0
53482,4,42,952,952.99,190122.495,1,,,0
53483,4,42,953,953.99,190321.995,1,,,0
53484,4,42,954,954.99,190521.495,1,,,0
53485,4,42,955,955.99,190720.995,1,,,0
53486,4,42,956,956.99,190920.495,1,,,0
53487,4,42,957,957.99,191119.995,1,,,0
53488,4,42,958,958.99,191319.495,1,,,0
53489,4,42,959,959.99,191518.995,1,,,0
53490,4,42,960,960.99,191718.495,1,,,0
53491,4,42,961,961.99,191917.995,1,,,0
53492,4,42,962,962.99,192117.495,1,,,0
53493,4,42,963,963.99,192316.995,1,,,0
53494,4,42,964,964.99,192516.495,1,,,0
53495,4,42,965,965.99,192715.995,1,,,0
53496,4,42,966,966.99,192915.495,1,,,0
53497,4,42,967,967.99,193114.995,1,,,0
53498,4,42,968,968.99,193314.495,1,,,0
53499,4,42,969,969.99,193513.995,1,,,0
53500,4,42,970,970.99,193713.495,1,,,0
53501,4,42,971,971.99,193912.995,1,,,0
53502,4,42,972,972.99,194112.495,1,,,0
53503,4,42,973,973.99,194311.995,1,,,0
53504,4,42,974,974.99,194511.495,1,,,0
53505,4,42,975,975.99,194710.995,1,,,0
53506,4,42,976,976.99,194910.495,1,,,0
53507,4,42,977,977.99,195109.995,1,,,0
53508,4,42,978,978.99,195309.495,1,,,0
53509,4,42,979,979.99,195508.995,1,,,0
53510,4,42,980,980.99,195708.495,1,,,0
53511,4,42,981,981.99,195907.995,1,,,0
53512,4,42,982,982.99,196107.495,1,,,0
53513,4,42,983,983.99,196306.995,1,,,0
53514,4,42,984,984.99,196506.495,1,,,0
53515,4,42,985,985.99,196705.995,1,,,0
53516,4,42,986,986.99,196905.495,1,,,0
53517,4,42,987,987.99,197104.995,1,,,0
53518,4,42,988,988.99,197304.495,1,,,0
53519,4,42,989,989.99,197503.995,1,,,0
53520,4,42,990,990.99,197703.495,1,,,0
53521,4,42,991,991.99,197902.995,1,,,0
53522,4,42,992,992.99,198102.495,1,,,0
53523,4,42,993,993.99,198301.995,1,,,0
53524,4,42,994,994.99,198501.495,1,,,0
53525,4,42,995,995.99,198700.995,1,,,0
53526,4,42,996,996.99,198900.495,1,,,0
53527,4,42,997,997.99,199099.995,1,,,0
53528,4,42,998,998.99,199299.495,1,,,0
53529,4,42,999,999.99,199498.995,1,,,0
53530,4,42,1000,11000.99,2194698.495,1,,,0
